pitch;yaw;velocity
-4.91849e+160;6.22695e+159;-1.71258e+160
-9.35118e+161;-8.95069e+160;1.24536e+161
7.15296e+161;-9.88133e+161;-1.94935e+161
-4.8087e+162;-1.30325e+162;1.96617e+161
-4.18403e+162;-3.04867e+162;-1.68349e+162
-1.25276e+163;-2.16969e+162;-2.12605e+162
-3.10436e+162;-6.05523e+162;-2.17393e+162
2.36076e+162;-2.08763e+162;-1.80883e+162
2.31522e+163;-1.60597e+163;-2.13013e+162
2.40922e+163;-6.61808e+162;-3.12049e+162
8.38919e+163;-1.18604e+163;2.60069e+162
1.27059e+164;-4.08031e+163;8.31595e+162
1.35355e+164;3.91069e+162;1.3149e+163
2.13562e+164;2.89492e+163;1.7757e+163
-1.28087e+164;7.49009e+163;8.72297e+162
4.67069e+163;8.30952e+163;1.70481e+163
2.48918e+163;1.56491e+164;7.98813e+163
2.99201e+164;1.85539e+164;7.13359e+163
3.83287e+164;8.14826e+163;9.45381e+163
1.51023e+165;-4.50448e+164;1.08283e+164
2.01785e+164;-5.13811e+164;3.00234e+164
-1.31412e+165;-1.27863e+165;3.81747e+163
-2.0717e+165;-7.83243e+164;-3.23286e+164
1.19613e+165;-1.16337e+165;-1.28668e+164
2.90062e+165;-1.53783e+164;1.44407e+164
-4.80114e+164;1.07215e+165;-2.4559e+164
-1.50853e+165;-1.75922e+165;-2.62502e+164
4.61154e+165;1.19102e+165;-1.10888e+165
4.83455e+165;2.93656e+165;-2.64723e+165
2.57887e+166;7.38814e+165;7.34062e+163
1.84427e+166;1.59233e+166;2.78262e+165
9.03141e+166;4.42394e+166;1.16818e+166
1.83183e+167;3.63276e+166;1.72185e+166
2.49355e+167;4.1292e+166;1.31245e+166
3.24443e+167;1.27513e+167;1.85052e+166
2.87012e+167;1.05402e+167;1.41837e+166
1.16664e+167;9.87118e+166;7.82564e+166
1.7828e+167;1.65727e+167;8.47693e+166
7.55339e+167;1.80352e+167;1.10119e+167
1.67466e+168;5.31555e+167;6.32245e+166
1.75487e+168;5.79987e+167;1.05074e+167
3.64568e+168;1.41279e+168;1.62673e+167
3.21774e+168;1.64783e+168;2.67671e+167
-1.01108e+168;1.51224e+168;1.8192e+167
4.11844e+168;5.32448e+167;2.60535e+167
-3.36074e+168;1.81612e+168;7.22701e+167
-2.68461e+168;-7.54297e+166;1.19747e+168
6.73308e+168;-2.62534e+168;2.69577e+167
9.95142e+168;-1.07477e+168;1.94611e+168
1.77251e+169;3.41861e+168;1.40623e+168
-4.0745e+169;6.20719e+168;2.75198e+168
-9.25121e+168;5.75215e+168;1.2125e+166
-3.13062e+169;2.12293e+169;4.39228e+168
1.31165e+169;2.31585e+168;-1.63663e+167
1.14806e+170;6.27872e+169;4.81088e+168
2.31544e+170;7.34935e+168;3.06609e+169
2.52682e+170;-5.39131e+169;3.57672e+169
1.94535e+170;-5.26826e+168;4.77729e+169
1.6767e+170;3.16859e+170;7.49911e+169
4.86631e+170;3.45043e+170;6.39985e+169
1.34033e+171;2.11203e+170;1.51723e+170
1.90521e+171;7.29452e+169;2.1344e+170
3.20718e+171;-4.55665e+170;5.73772e+169
5.3785e+171;-9.8398e+170;2.24719e+169
8.80114e+171;-2.27226e+171;4.15039e+168
6.56146e+171;-5.04006e+171;4.97774e+169
6.75733e+171;-5.62054e+171;-4.18151e+170
1.63726e+172;-7.41991e+171;5.99166e+170
2.07442e+172;-6.55508e+171;2.98821e+171
5.00326e+171;-3.91444e+171;2.89049e+171
1.6643e+171;1.00278e+171;2.7913e+171
1.22311e+172;6.0632e+171;2.18998e+170
6.8362e+172;5.65151e+171;3.70884e+171
1.03895e+173;1.09114e+171;4.71294e+171
1.47799e+173;5.92323e+172;2.31347e+172
1.25742e+173;3.57754e+172;1.1018e+172
3.521e+173;2.24373e+172;2.73213e+171
7.87831e+173;9.84486e+172;8.64156e+170
1.03268e+174;1.41868e+173;7.3849e+171
8.39926e+173;-7.10485e+172;8.0219e+172
7.88913e+173;-1.75338e+173;3.96536e+172
4.44997e+173;8.73919e+172;6.91195e+171
-4.76279e+173;-3.17095e+173;4.07199e+172
-2.16088e+174;-5.30299e+173;1.54299e+173
-3.98467e+174;-3.24196e+173;2.0748e+173
4.05615e+173;9.67175e+173;-8.70502e+172
4.06696e+174;1.58877e+174;3.28293e+173
5.79266e+174;4.36873e+173;1.68298e+173
1.11388e+175;-9.06807e+174;-3.04103e+173
4.51963e+173;-1.24143e+175;-1.44058e+174
-5.00895e+174;-2.56165e+174;1.20241e+174
1.91718e+175;-1.60561e+175;1.5738e+174
4.12145e+175;-2.08808e+175;1.93876e+174
1.0332e+176;-1.07581e+174;-2.76153e+174
4.89585e+175;1.00191e+175;-7.12859e+174
8.38547e+175;-1.39421e+175;-1.75058e+174
1.75678e+176;1.89532e+175;1.05099e+175
1.82012e+176;6.73443e+175;-1.45272e+174
2.21986e+176;6.27657e+175;-3.18102e+175
6.3047e+176;6.17156e+175;-4.00334e+175
4.23155e+176;-1.05161e+176;2.72996e+175
6.61836e+176;5.62091e+175;-6.06882e+175
-3.53488e+176;2.02446e+176;-1.66568e+176
2.15693e+177;3.72373e+176;-1.68731e+176
-1.48894e+177;-5.22994e+176;-2.39592e+176
-2.75052e+177;-7.37504e+176;-3.06466e+176
-3.55374e+177;-7.09343e+176;-2.02133e+176
-1.39864e+176;-1.17921e+177;-5.06597e+176
-9.70516e+177;-1.04207e+177;-9.36823e+176
2.4036e+177;-3.48553e+177;6.27716e+176
3.41738e+177;4.50009e+177;5.95032e+176
2.0894e+178;-6.68293e+176;-1.29435e+177
-1.92459e+177;-1.45218e+178;-3.27192e+177
8.02104e+177;-4.98019e+177;-4.21609e+177
-7.74517e+177;5.6876e+176;8.45214e+176
-6.6883e+178;5.18348e+178;9.83454e+177
5.33906e+178;7.47861e+178;6.75329e+177
-4.14771e+178;1.78676e+179;-7.45054e+177
4.04913e+178;1.36576e+179;-1.6309e+177
2.32743e+179;6.78971e+178;1.69447e+178
1.87137e+179;-2.33014e+179;-1.24876e+177
8.47512e+179;-3.23161e+179;5.69917e+178
7.57604e+179;-3.28315e+178;1.08916e+179
1.35562e+179;1.20271e+179;1.29458e+179
3.86902e+179;-3.35588e+179;3.10021e+179
3.07851e+180;-8.58202e+179;2.81561e+179
1.9767e+180;1.21655e+180;3.4847e+179
3.89179e+180;-7.60044e+179;5.5348e+179
3.45008e+180;-9.51759e+178;1.08252e+180
-2.87912e+180;-7.78709e+179;1.24567e+179
-2.01745e+180;1.94337e+180;-2.62806e+179
2.22295e+180;1.64369e+180;1.56722e+180
4.48012e+180;3.2643e+180;1.9868e+179
2.77547e+181;2.09067e+181;5.2443e+180
7.6815e+181;1.47268e+181;2.29966e+180
1.3576e+182;-6.18499e+180;9.65772e+180
4.18985e+181;6.73256e+179;3.00939e+180
2.14341e+181;2.55143e+181;2.20692e+180
3.46432e+181;-5.57171e+181;-9.74546e+180
-2.68615e+181;-1.87413e+182;-4.18779e+181
-1.16085e+182;-2.87109e+182;-3.13392e+181
3.59666e+182;-2.85347e+182;1.65113e+180
5.89865e+182;-8.40682e+182;2.00402e+180
3.539e+182;-4.9531e+182;7.20111e+181
-1.65588e+183;7.6943e+181;-8.05225e+181
-1.09478e+183;-5.34841e+182;4.24227e+181
-2.74591e+183;5.42547e+181;-1.61737e+182
-3.52206e+183;3.67552e+182;-5.1446e+181
-2.74762e+183;-5.15734e+181;-3.26538e+180
1.39292e+183;1.0732e+181;2.35074e+182
-2.06444e+183;-3.40768e+182;5.66765e+182
1.39876e+184;4.35864e+183;1.92398e+183
1.18304e+184;1.34686e+184;2.46879e+183
-7.7194e+183;-1.00642e+184;3.45665e+183
3.62105e+184;-3.45283e+184;3.88265e+183
9.08616e+184;-2.16163e+184;1.83491e+183
3.69809e+184;-1.07903e+184;-6.0268e+183
-3.13355e+183;-4.75314e+184;-1.52402e+184
-2.44706e+183;-5.80404e+184;-1.43575e+184
1.40339e+185;-1.62407e+184;-3.19038e+184
-2.27749e+185;-6.63937e+184;-4.56524e+184
-8.19121e+184;-7.09699e+184;-8.28311e+184
9.13302e+184;1.65211e+184;-8.27358e+184
5.95724e+185;1.70195e+185;-7.98925e+184
9.89332e+185;-1.97935e+185;-7.36319e+184
2.97454e+186;-1.21627e+185;1.75931e+185
1.30177e+186;2.29206e+185;5.58064e+185
3.1182e+185;-3.98013e+185;1.13471e+186
3.14665e+184;-2.36149e+186;1.55571e+186
3.13859e+185;-3.4538e+186;1.74692e+186
-8.93954e+186;-2.74389e+186;1.83629e+186
-2.40703e+187;-9.36726e+186;2.03286e+186
-1.34645e+187;-9.70221e+186;2.56072e+186
-6.6269e+186;-5.74124e+186;3.09059e+186
-1.5206e+187;-2.26773e+187;4.4367e+186
-3.24004e+187;-1.19923e+187;4.98751e+186
4.81793e+187;-3.53603e+187;5.91616e+186
2.6547e+187;-3.39278e+187;-4.14292e+186
-4.2983e+187;-5.04079e+187;-3.17473e+186
6.64001e+187;-8.72928e+187;1.75812e+187
-6.37064e+187;-1.50147e+187;1.05015e+187
-9.42769e+187;1.29248e+188;-4.80463e+187
3.38995e+188;3.69103e+188;-8.17154e+187
1.5092e+188;2.22436e+188;-5.39689e+187
-1.0635e+189;2.0512e+188;2.07351e+187
-7.95173e+188;3.65037e+187;-1.33737e+187
-1.49582e+189;9.56011e+186;-2.1254e+186
9.00771e+188;-9.65858e+187;2.10681e+187
3.96977e+189;2.82822e+188;4.49706e+187
-5.67029e+189;2.71241e+189;-1.51938e+188
-9.08417e+189;1.70019e+189;-1.89699e+188
1.79264e+189;3.75265e+189;-5.99512e+188
6.5899e+189;3.50473e+189;-1.92262e+189
4.08635e+189;-2.2779e+189;-2.40463e+189
-8.71925e+188;-3.18484e+189;-4.23414e+189
-9.34266e+189;1.03552e+190;-2.16061e+189
2.75631e+190;-5.06961e+189;-1.59237e+189
8.9775e+190;-1.45561e+190;-9.16505e+189
9.11607e+190;-3.78695e+190;-1.42049e+190
8.32298e+190;-1.32736e+190;-9.43805e+189
7.50861e+190;-1.38114e+190;-9.22915e+188
1.31775e+191;-1.297e+191;1.69924e+190
1.41855e+191;-3.13599e+191;4.89046e+190
2.35085e+190;-3.50277e+191;-6.33856e+190
-3.76587e+191;-8.03819e+190;-8.01888e+190
-6.55385e+191;3.84037e+190;1.6822e+190
8.16152e+191;-6.8679e+191;2.72127e+191
4.09814e+192;-2.05724e+191;1.95243e+191
3.19605e+192;-1.51515e+191;4.61243e+191
5.38045e+192;-1.20753e+192;5.60298e+191
8.15206e+192;-3.22952e+192;3.53228e+191
7.41809e+192;-2.45037e+192;6.28009e+190
-4.75167e+192;-7.27975e+191;5.00824e+191
-4.32858e+192;-3.30712e+192;1.52287e+192
-8.64654e+192;3.94101e+192;2.40924e+192
-3.65041e+193;5.16297e+192;3.36446e+192
-7.52619e+193;7.09923e+192;3.34861e+192
-2.6234e+193;-3.96932e+192;3.89319e+192
-4.79858e+193;3.01806e+190;-2.1982e+192
-8.48601e+193;-2.01989e+193;-8.9744e+192
-1.60577e+194;5.9624e+193;-2.52785e+193
-2.00512e+194;3.75068e+193;-2.69522e+193
-1.55065e+194;-2.93931e+193;-2.00739e+193
-4.02623e+193;-1.36318e+193;-5.1035e+192
-2.53878e+194;-1.35809e+193;-3.31578e+193
-1.21478e+195;1.75426e+194;-7.41263e+193
-2.55575e+194;2.1541e+194;-1.16441e+194
3.76807e+194;-1.17267e+194;-1.95114e+194
4.43351e+194;-6.98606e+193;-1.39581e+194
2.1896e+195;7.28214e+194;-3.82179e+194
6.23364e+195;9.65705e+194;-2.99167e+193
1.23708e+196;2.42969e+194;-1.90369e+194
1.57413e+196;3.19483e+195;-1.08968e+194
2.67669e+196;3.05907e+195;-5.06991e+194
3.51187e+196;-5.61571e+195;2.14413e+195
2.99059e+196;3.61351e+195;3.62721e+195
1.22841e+195;7.59619e+195;5.38506e+195
5.66448e+196;6.7257e+195;8.00462e+195
5.44748e+196;-2.32566e+196;9.32002e+195
5.15847e+196;-3.41454e+196;1.96371e+196
8.94812e+196;-1.8133e+196;2.23276e+196
1.11638e+197;-7.15716e+195;2.76614e+196
3.73075e+197;1.10142e+196;-5.53605e+194
-2.68948e+197;1.42079e+197;-1.64189e+196
-1.46256e+197;1.02988e+197;4.91602e+196
8.36623e+195;4.01e+197;-1.30591e+196
-2.10502e+197;9.76229e+197;-1.21362e+196
-1.58513e+198;1.18302e+198;2.50767e+196
-1.51244e+198;1.03359e+198;6.16777e+196
1.93376e+198;8.59722e+197;1.11874e+197
2.66754e+198;2.40204e+197;-1.13714e+197
5.27497e+198;1.08935e+198;2.24512e+197
-1.2482e+198;1.71688e+198;8.05981e+197
-4.86414e+198;-2.02166e+198;7.50755e+197
-7.26932e+198;-3.05282e+198;1.98595e+197
-4.79019e+198;1.54541e+198;-3.35292e+197
-2.95239e+199;-3.57226e+198;-2.19074e+198
-3.73613e+199;-1.85262e+198;-3.82586e+198
-7.6674e+198;-9.84314e+198;-3.90445e+198
-3.71942e+199;-3.46136e+199;9.35584e+198
-1.12865e+200;-7.07403e+198;2.29821e+198
-4.46147e+199;3.89535e+199;2.63762e+198
-1.41257e+200;-7.33845e+199;1.71446e+198
-2.37567e+200;-2.62343e+200;1.41121e+199
-2.1743e+200;-2.93589e+200;1.61869e+199
9.85801e+199;-4.75865e+200;2.47994e+198
3.27569e+200;-4.99655e+200;1.08133e+200
-4.96883e+200;-3.77805e+200;9.27606e+198
-1.74631e+201;-7.75803e+199;9.10724e+199
-2.66361e+201;-8.9812e+200;1.5169e+200
-2.86402e+201;-6.0067e+200;3.39359e+200
-4.56582e+201;-9.38219e+200;4.32456e+200
-7.67767e+201;-2.19172e+201;2.77886e+199
-1.38601e+202;-1.13584e+201;-6.59677e+200
-1.56015e+202;-1.83003e+201;1.50123e+200
-1.84429e+201;-8.76308e+200;1.62048e+200
-5.33581e+201;-2.11293e+201;1.40618e+201
-2.50905e+202;-1.10798e+202;2.23907e+201
-4.65702e+202;-9.44335e+201;3.34772e+201
-2.69352e+202;3.03101e+200;1.20087e+201
-6.36827e+202;1.02225e+202;-2.84412e+200
-1.4988e+202;-2.00533e+202;-6.15686e+201
1.32819e+203;-5.04044e+202;9.90989e+200
1.06335e+203;-7.2516e+202;7.79896e+201
4.26897e+203;-4.07816e+202;1.18198e+202
8.188e+202;-2.45732e+202;-4.90611e+201
-2.51488e+203;5.94222e+202;1.12014e+203
6.55781e+202;3.41432e+203;3.3112e+202
-2.70441e+203;1.08989e+204;1.58015e+201
-8.86843e+203;1.35617e+204;-3.04359e+202
2.10373e+204;1.08233e+204;-3.65912e+203
2.66141e+204;7.6879e+203;-2.75617e+203
1.15433e+204;-3.21596e+203;-2.24307e+203
4.08231e+204;-1.39926e+204;-7.79364e+202
-7.26893e+204;-1.21456e+204;6.32426e+203
-1.17009e+205;-3.89252e+203;1.97657e+204
4.50933e+202;5.91909e+204;1.42254e+204
1.69707e+204;1.67673e+205;3.85689e+204
-3.71965e+205;2.10885e+205;8.44814e+204
-8.96955e+205;2.60321e+205;4.41405e+204
-1.77101e+206;4.82209e+205;5.36953e+204
-1.00901e+206;7.91904e+205;7.85456e+204
-2.01186e+206;6.94875e+205;2.52446e+204
-1.73614e+206;9.75694e+205;-7.57602e+204
-9.83996e+205;2.83204e+205;1.53948e+205
-1.11239e+206;-9.74623e+205;1.48202e+205
-3.50851e+206;-3.77246e+206;3.28844e+205
-4.83785e+206;-3.89262e+206;6.39335e+205
3.40728e+206;-3.16935e+206;2.03398e+205
6.34419e+206;-7.58512e+205;1.07973e+206
-1.44345e+206;-1.11408e+207;1.8131e+206
-3.3449e+207;-6.51653e+206;8.77406e+205
-1.13576e+207;-5.26344e+206;-1.81575e+206
-4.91803e+207;-4.29721e+206;5.83623e+205
-7.97763e+207;-1.25661e+207;9.96654e+206
-9.58665e+207;3.17302e+207;1.03314e+207
-4.11536e+207;5.34645e+207;1.98592e+207
-2.52874e+207;-3.2824e+207;2.01119e+207
-1.75874e+208;-2.3765e+207;1.53443e+207
-3.90658e+208;-9.81004e+207;4.58136e+207
-1.63736e+208;-1.199e+208;3.14231e+207
-2.95672e+208;-7.71596e+207;1.80086e+207
-1.37209e+209;1.90193e+208;-9.97143e+207
-2.21768e+209;3.59519e+208;-2.08586e+208
-5.28287e+209;-4.57932e+208;-3.40378e+208
-5.89945e+209;-1.14568e+209;-3.72699e+208
-5.00735e+209;-1.40187e+208;-7.11189e+208
-7.30619e+209;-8.6278e+208;-1.00651e+209
-6.77279e+209;-1.09102e+209;-7.99691e+208
-4.09573e+209;-5.2989e+208;-9.01056e+208
-4.65609e+209;-2.10985e+209;-5.00963e+208
-7.2214e+209;1.17809e+209;-2.2692e+209
1.73647e+209;6.48134e+209;-3.03068e+209
-1.64791e+210;9.17371e+209;-2.94938e+208
1.20864e+209;-4.86286e+208;1.31496e+209
9.3896e+210;3.26997e+210;-2.14148e+208
1.82657e+211;2.6081e+210;6.99284e+209
5.01921e+210;-4.53389e+209;2.02086e+209
7.77144e+210;-1.65312e+210;-8.0036e+207
8.25687e+210;1.03502e+210;2.40272e+209
3.54484e+211;1.20392e+211;2.18504e+209
7.9544e+210;1.53033e+211;-6.21533e+210
-3.87514e+210;-1.62338e+211;-9.89444e+210
-8.27865e+211;3.56808e+210;-1.22292e+209
-1.12421e+212;-4.90883e+210;2.86439e+210
-8.72449e+211;5.11704e+211;-3.31366e+210
-1.16659e+212;1.13381e+212;-5.67557e+210
-1.06278e+212;-1.17278e+212;1.02222e+211
1.28327e+211;-2.90997e+212;4.62902e+211
3.30498e+211;-3.07483e+212;8.28534e+211
8.57122e+212;-2.29132e+212;5.14109e+211
-9.6315e+212;-9.86963e+211;-3.44098e+211
-2.23896e+213;-4.72981e+212;-3.27272e+212
-4.16286e+213;-9.72309e+212;-2.30215e+212
-5.27516e+213;9.13368e+212;-4.55426e+212
-4.704e+213;-1.43326e+213;-7.96177e+212
-3.58256e+213;6.87278e+212;-1.56205e+213
1.51495e+213;3.54241e+213;-1.2721e+213
1.15044e+214;6.79496e+213;-2.9994e+213
-2.24203e+213;9.31989e+212;-2.44191e+213
9.88896e+213;-1.37432e+214;1.73011e+213
-1.74556e+214;-4.25151e+214;3.69766e+213
-4.72903e+211;-3.59972e+214;1.63738e+213
1.14378e+215;-4.80668e+214;3.11861e+213
1.69501e+215;-7.13306e+214;4.39312e+213
1.22446e+215;-7.63946e+214;-7.7787e+213
2.95318e+214;-1.03524e+215;-6.0014e+213
3.19726e+214;-1.33641e+214;-2.40483e+214
-8.73023e+214;-7.87134e+214;-1.42969e+214
-5.00058e+215;-1.85359e+214;-2.93835e+214
-5.18447e+215;1.39017e+215;2.7762e+214
-5.79542e+215;6.39989e+214;9.9708e+214
-4.7163e+215;-4.11701e+215;8.27677e+214
-1.04072e+216;-9.36533e+215;4.06948e+215
-4.99002e+215;-1.89716e+216;2.43634e+215
-5.40625e+216;-8.29497e+215;7.12249e+214
-5.5648e+216;6.47935e+215;-2.43047e+214
1.65634e+216;-2.48569e+216;-7.44689e+215
-1.1253e+217;-5.55148e+216;-5.57272e+215
-4.21741e+216;-9.85627e+216;-7.54759e+215
-2.62706e+217;-4.31687e+216;-4.30674e+216
-2.41634e+217;5.20306e+216;-5.49283e+216
1.69387e+217;-1.05846e+217;-4.29e+216
-1.46727e+217;-1.7501e+217;-4.2679e+216
3.4807e+217;-9.42223e+216;-4.11538e+216
2.96085e+217;7.92811e+215;-8.84594e+216
1.71443e+218;-2.92112e+217;-8.97096e+216
3.69613e+218;-1.21833e+218;-5.08361e+216
6.07531e+218;-1.99294e+218;-1.21048e+217
4.58232e+218;-1.88178e+218;-4.94094e+216
9.95306e+218;-4.65294e+217;5.41747e+217
1.97756e+219;3.05489e+218;5.56382e+217
3.21353e+219;-5.35577e+217;1.13889e+218
2.60076e+219;1.11039e+218;2.24771e+218
8.12891e+218;-4.18895e+218;3.51408e+218
8.94287e+218;2.27544e+219;3.13881e+218
3.2668e+219;1.30953e+219;6.00534e+218
7.10777e+219;1.51253e+219;4.55676e+218
1.09571e+220;1.806e+219;-1.56514e+218
1.91789e+220;6.15667e+218;-3.00286e+218
-7.46108e+219;6.11886e+219;5.41749e+218
-1.48767e+219;1.45879e+220;-1.09786e+219
-2.19684e+220;9.66725e+219;-2.10384e+219
-2.94477e+219;-2.44044e+219;-7.89154e+219
-3.31415e+220;-6.26465e+219;-1.01804e+219
-2.2058e+220;3.79554e+219;2.47744e+219
-2.2233e+220;-4.19577e+220;2.2627e+219
-4.56338e+220;-1.45944e+221;1.07671e+220
2.05466e+221;-1.66245e+221;-7.91511e+219
1.37559e+221;-2.38047e+221;-2.47898e+219
4.34253e+221;-2.73173e+221;-5.84885e+220
3.57509e+221;-4.38532e+221;-5.63224e+220
8.40737e+221;-4.06733e+221;-3.70495e+220
2.21717e+222;-4.09239e+221;4.84038e+220
7.60101e+221;-6.0005e+221;8.11968e+219
-3.53427e+222;1.31679e+220;-3.17939e+220
-7.16292e+222;4.91851e+221;-2.84951e+221
-9.75785e+222;1.01805e+222;3.91111e+221
-1.59192e+223;3.61969e+221;3.12543e+220
-9.02682e+222;-1.48333e+221;-8.14489e+221
-8.78298e+222;1.9954e+222;-2.22423e+222
-1.80814e+223;5.46449e+221;-3.0562e+222
-1.05044e+223;3.26977e+222;-3.99714e+222
-6.91088e+223;1.55317e+223;-6.6509e+222
-5.09642e+223;3.48817e+223;-1.24455e+223
9.00094e+221;3.01184e+223;-1.48031e+223
7.32899e+223;3.28735e+223;-5.07448e+222
1.42422e+224;3.02041e+223;-4.82672e+222
2.1094e+224;1.33031e+223;9.18596e+222
2.50587e+224;-2.00462e+223;-7.00458e+222
3.23199e+224;-6.47267e+223;3.58532e+223
7.58706e+224;1.38144e+224;3.44849e+223
3.56205e+224;-4.18107e+223;1.21097e+224
9.18887e+223;-9.03839e+223;1.34215e+224
5.42268e+224;1.56694e+224;3.57353e+223
5.75554e+224;-2.06979e+222;-1.11344e+224
4.91638e+225;2.1534e+224;-1.55824e+224
9.17041e+225;2.91684e+224;-4.59122e+223
9.47708e+225;8.31171e+224;-3.49075e+224
7.35055e+225;1.71753e+225;-1.05829e+224
-3.00683e+225;7.30642e+225;1.0759e+224
9.65503e+225;1.46933e+226;-1.23567e+225
2.39218e+226;1.39162e+226;-1.20551e+225
4.61849e+225;1.48767e+226;3.75984e+224
-7.67763e+225;3.98649e+226;-1.98224e+224
-2.29562e+226;2.11777e+226;7.78176e+225
-1.93377e+226;4.35546e+226;3.95279e+225
6.40284e+226;5.67859e+226;3.97933e+225
2.27021e+227;1.57171e+227;1.21611e+226
1.70906e+227;1.38165e+227;4.10647e+226
4.89833e+227;1.55995e+227;4.79707e+226
7.54604e+227;2.2286e+227;7.10983e+226
8.05212e+227;1.27001e+227;4.52784e+226
6.92935e+227;3.94901e+227;7.4415e+226
1.56812e+228;-7.37921e+226;9.04121e+226
1.9683e+228;-2.0844e+227;-3.63848e+226
1.78192e+228;9.05415e+226;6.89701e+226
2.72852e+228;2.58645e+227;3.05669e+227
5.52392e+228;-2.29008e+227;6.59508e+227
5.99649e+228;-3.94342e+228;1.34372e+228
-2.61238e+228;-4.23973e+228;1.73216e+228
-1.07487e+229;-2.18194e+228;5.4029e+226
-1.46979e+229;-1.29431e+228;1.74241e+226
-4.46144e+228;8.15316e+228;1.1394e+228
6.45986e+228;1.40334e+229;-4.70564e+228
5.81204e+229;-6.39802e+228;1.51616e+228
1.3766e+230;-5.88291e+228;2.41969e+228
1.87123e+230;-2.3965e+229;2.78659e+228
1.36295e+230;-1.45048e+229;1.53152e+229
8.993e+229;-4.23669e+229;2.55569e+229
6.33679e+229;-6.7571e+228;5.82846e+229
5.43762e+230;6.3731e+229;6.58605e+229
4.69909e+230;-2.20775e+230;-1.60595e+229
-2.82353e+230;2.65667e+230;-1.39846e+229
-8.08963e+230;2.43187e+229;5.01279e+229
-3.33979e+231;2.18478e+230;5.8158e+229
-3.50823e+231;-3.2628e+230;5.9295e+229
-2.97284e+231;9.22033e+229;1.7887e+230
-4.2648e+231;-8.4834e+229;5.67905e+229
-7.37084e+231;3.61236e+231;-4.76088e+230
-2.62979e+231;2.29367e+231;-5.54647e+230
5.1893e+231;2.20495e+231;-9.64115e+230
5.52351e+231;5.27373e+231;-3.08787e+230
1.41678e+231;8.15431e+231;-3.46361e+230
1.97667e+232;1.20703e+232;-4.01162e+230
-1.41334e+232;2.38345e+232;-2.42839e+231
-4.55067e+232;3.94024e+232;-6.80475e+231
1.68489e+232;1.89297e+232;-1.24519e+232
-6.90831e+231;4.3619e+231;-7.68159e+231
6.74104e+232;-1.36002e+232;8.85192e+230
1.7257e+233;1.66362e+232;4.16928e+231
1.7423e+233;-1.792e+232;2.21175e+232
-2.00952e+233;-1.17993e+233;1.94031e+232
1.32119e+233;-2.46745e+233;5.54953e+232
-1.17476e+234;7.45305e+232;1.04901e+233
-1.36923e+234;1.9374e+233;-1.50948e+232
-6.52815e+233;7.15041e+231;-1.15293e+233
-1.49177e+234;1.08185e+234;-2.29573e+232
-5.40018e+234;7.85559e+233;-4.35358e+232
-7.11111e+234;7.56726e+233;-1.13563e+233
-7.53176e+234;-2.71404e+234;-4.23407e+233
-9.96347e+234;-2.85181e+233;-1.27937e+234
-2.06032e+235;-1.47763e+233;-7.34718e+233
-1.18035e+235;-1.90497e+234;-1.3285e+233
-1.73115e+234;5.23246e+234;6.30279e+233
4.33843e+235;1.04622e+235;2.82678e+234
4.14677e+235;1.4259e+235;3.18226e+234
4.6385e+235;-3.40932e+234;6.29487e+234
1.32658e+234;-4.2673e+234;-2.7208e+234
1.29907e+235;-3.94775e+235;-1.29808e+235
-3.10263e+235;-4.80544e+235;-3.7131e+234
-4.02889e+235;-1.20694e+236;3.39976e+234
-2.61918e+236;-2.04444e+236;7.16858e+234
-1.68533e+235;-1.8232e+236;3.85263e+234
1.58526e+236;-1.11146e+236;-2.67293e+234
7.37724e+236;-3.46204e+236;5.95308e+235
7.10321e+236;-6.56427e+236;1.81576e+236
-2.24623e+236;-4.95375e+236;1.78135e+236
-6.4196e+236;5.1189e+236;1.35023e+236
-2.10592e+235;-4.81918e+236;1.11828e+236
2.157e+237;3.29791e+236;-3.09386e+236
7.53494e+237;6.90212e+235;-8.12526e+236
5.00024e+237;-8.58314e+236;-3.36613e+236
8.56967e+237;-1.04754e+238;-7.17993e+236
1.36644e+238;-1.33015e+238;-1.217e+237
2.24557e+237;-1.65111e+238;7.40453e+236
-1.92116e+238;-1.54659e+238;-1.44664e+237
-4.69747e+237;-2.23704e+238;-8.14431e+236
1.17815e+238;-2.74084e+238;-3.75155e+237
3.34097e+238;-2.87982e+238;-1.03371e+238
7.96055e+238;2.6914e+238;-1.08647e+238
1.68774e+239;-5.93453e+237;-9.79437e+237
2.99707e+237;-2.67537e+238;-2.71689e+237
-4.77828e+237;6.84024e+238;-4.50815e+237
1.59808e+239;1.68209e+239;-2.21062e+238
1.96436e+238;1.79293e+239;-4.85612e+238
-3.18047e+239;1.08992e+239;-1.32876e+239
-4.35661e+239;1.43834e+239;-2.32212e+239
-1.56359e+240;8.51898e+239;-3.44538e+239
-1.89157e+240;5.59539e+239;-2.71919e+239
-1.15107e+240;-2.36145e+239;-1.446e+239
2.07314e+240;1.17819e+240;9.79673e+238
6.44511e+240;-2.56751e+239;3.89074e+239
5.08404e+240;-1.94054e+240;-1.35559e+239
4.40918e+240;-4.35826e+240;1.39782e+239
-1.64907e+240;-8.69689e+240;2.46025e+239
1.51715e+240;-8.34418e+240;-2.33614e+240
6.32514e+240;6.0676e+240;-1.63086e+240
-2.41172e+241;1.80793e+241;-4.49886e+240
6.88246e+241;2.74096e+241;-2.07198e+240
